Juicio_ID,Ano,Decada,Siglo,Juzgado,Muertos,Fuente_ID,Lugar_ID
8765,1677,1670,1600,1,NA,16,G308
8766,1677,1670,1600,5,5,16,G315
8767,1677,1670,1600,10,NA,16,G323
8768,1677,1670,1600,11,NA,16,G323
8769,1677,1670,1600,3,NA,16,G326
8770,1677,1670,1600,1,NA,16,G343
8771,1677,1670,1600,3,NA,16,G347
8772,1677,1670,1600,1,NA,16,G350
8773,1677,1670,1600,1,NA,16,G373
8774,1678,1670,1600,1,0,31,FR2
8775,1678,1670,1600,1,0,47,NE3
8776,1678,1670,1600,1,1,15,SWI62
8777,1678,1670,1600,1,0,47,NE91
8778,1678,1670,1600,1,0,47,NE111
8779,1678,1670,1600,1,0,35,G115
8780,1678,1670,1600,1,0,25,UK134
8781,1678,1670,1600,1,0,25,UK134
8782,1678,1670,1600,1,0,25,UK134
8783,1678,1670,1600,1,1,25,UK134
8784,1678,1670,1600,1,0,25,UK134
8785,1678,1670,1600,1,0,25,UK134
8786,1678,1670,1600,1,1,25,UK134
8787,1678,1670,1600,1,0,25,UK134
8788,1678,1670,1600,1,0,25,UK134
8789,1678,1670,1600,1,0,25,UK134
8790,1678,1670,1600,1,0,25,UK134
8791,1678,1670,1600,1,0,25,UK134
8792,1678,1670,1600,1,1,25,UK134
8793,1678,1670,1600,1,0,25,UK134
8794,1678,1670,1600,1,0,25,UK136
8795,1678,1670,1600,1,0,25,UK136
8796,1678,1670,1600,1,0,25,UK136
8797,1678,1670,1600,1,0,25,UK136
8798,1678,1670,1600,1,0,25,UK136
8799,1678,1670,1600,1,0,25,UK136
8800,1678,1670,1600,1,1,25,UK136
8801,1678,1670,1600,1,0,25,UK136
8802,1678,1670,1600,1,1,25,UK136
8803,1678,1670,1600,1,0,25,UK136
8804,1678,1670,1600,1,0,25,UK136
8805,1678,1670,1600,1,0,25,UK136
8806,1678,1670,1600,1,1,25,UK136
8807,1678,1670,1600,1,0,25,UK136
8808,1678,1670,1600,1,1,25,UK136
8809,1678,1670,1600,1,1,25,UK136
8810,1678,1670,1600,1,1,25,UK136
8811,1678,1670,1600,1,1,25,UK136
8812,1678,1670,1600,1,1,25,UK136
8813,1678,1670,1600,1,0,25,UK147
8814,1678,1670,1600,1,NA,35,G179
8815,1678,1670,1600,1,NA,35,G208
8816,1678,1670,1600,2,NA,16,G230
8817,1678,1670,1600,3,NA,16,G238
8818,1678,1670,1600,10,0,16,G245
8819,1678,1670,1600,1,NA,16,G256
8820,1678,1670,1600,1,NA,16,G296
8821,1678,1670,1600,2,0,16,G315
8822,1678,1670,1600,1,NA,16,G323
8823,1678,1670,1600,2,0,16,G348
8824,1678,1670,1600,4,NA,16,G351
8825,1679,1670,1600,1,NA,41,SWE2
8826,1679,1670,1600,1,NA,41,SWE2
8827,1679,1670,1600,2,0,31,FR8
8828,1679,1670,1600,1,NA,40,UK9
8829,1679,1670,1600,1,0,35,G16
8830,1679,1670,1600,2,2,35,G17
8831,1679,1670,1600,1,0,31,G37
8832,1679,1670,1600,1,NA,41,SWE40
8833,1679,1670,1600,1,0,47,NE45
8834,1679,1670,1600,2,NA,35,G110
8835,1679,1670,1600,1,NA,35,G117
8836,1679,1670,1600,1,0,25,UK128
8837,1679,1670,1600,1,0,25,UK128
8838,1679,1670,1600,1,0,25,UK128
8839,1679,1670,1600,1,0,25,UK128
8840,1679,1670,1600,1,0,25,UK128
8841,1679,1670,1600,1,0,25,UK128
8842,1679,1670,1600,1,0,25,UK128
8843,1679,1670,1600,1,0,25,UK134
8844,1679,1670,1600,1,0,25,UK134
8845,1679,1670,1600,1,0,25,UK134
8846,1679,1670,1600,1,0,25,UK136
8847,1679,1670,1600,1,0,25,UK136
8848,1679,1670,1600,1,0,25,UK136
8849,1679,1670,1600,1,0,25,UK136
8850,1679,1670,1600,1,0,25,UK136
8851,1679,1670,1600,1,0,25,UK136
8852,1679,1670,1600,1,0,25,UK136
8853,1679,1670,1600,1,0,25,UK136
8854,1679,1670,1600,1,0,25,UK136
8855,1679,1670,1600,1,0,25,UK147
8856,1679,1670,1600,1,0,25,UK155
8857,1679,1670,1600,1,0,25,UK155
8858,1679,1670,1600,1,0,25,UK155
8859,1679,1670,1600,1,0,25,UK155
8860,1679,1670,1600,1,0,25,UK155
8861,1679,1670,1600,1,0,25,UK155
8862,1679,1670,1600,1,0,25,UK155
8863,1679,1670,1600,1,0,25,UK155
8864,1679,1670,1600,1,0,25,UK155
8865,1679,1670,1600,1,0,25,UK158
8866,1679,1670,1600,1,0,25,UK158
8867,1679,1670,1600,1,0,25,UK158
8868,1679,1670,1600,1,0,25,UK161
8869,1679,1670,1600,1,0,25,UK161
8870,1679,1670,1600,1,0,25,UK161
8871,1679,1670,1600,1,NA,35,G163
8872,1679,1670,1600,1,0,25,UK164
8873,1679,1670,1600,1,0,25,UK164
8874,1679,1670,1600,1,0,25,UK164
8875,1679,1670,1600,1,0,25,UK164
8876,1679,1670,1600,1,0,25,UK164
8877,1679,1670,1600,1,0,25,UK164
8878,1679,1670,1600,1,0,25,UK164
8879,1679,1670,1600,1,0,25,UK164
8880,1679,1670,1600,1,0,25,UK164
8881,1679,1670,1600,1,0,25,UK164
8882,1679,1670,1600,2,2,35,G191
8883,1679,1670,1600,1,0,16,G217
8884,1679,1670,1600,1,NA,16,G241
8885,1679,1670,1600,1,NA,16,G242
8886,1679,1670,1600,3,NA,35,G255
8887,1679,1670,1600,7,7,16,G256
8888,1679,1670,1600,1,0,16,G304
8889,1679,1670,1600,3,1,16,G328
8890,1679,1670,1600,27,0,16,G339
8891,1679,1670,1600,1,NA,16,G350
8892,1679,1670,1600,2,0,16,G350
8893,1679,1670,1600,1,NA,16,G351
8894,1679,1670,1600,2,NA,16,G361
8895,1680,1680,1600,1,NA,40,UK19
8896,1680,1680,1600,1,0,15,SWI62
8897,1680,1680,1600,160,18,19,FR76
8898,1680,1680,1600,1,NA,40,UK89
8899,1680,1680,1600,1,NA,40,UK112
8900,1680,1680,1600,1,0,25,UK125
8901,1680,1680,1600,1,0,25,UK125
8902,1680,1680,1600,1,NA,35,G134
8903,1680,1680,1600,1,NA,25,UK147
8904,1680,1680,1600,1,NA,35,G163
8905,1680,1680,1600,1,0,25,UK164
8906,1680,1680,1600,1,0,25,UK164
8907,1680,1680,1600,1,0,25,UK164
8908,1680,1680,1600,1,0,25,UK164
8909,1680,1680,1600,1,0,25,UK164
8910,1680,1680,1600,1,0,25,UK164
8911,1680,1680,1600,1,1,35,G174
8912,1680,1680,1600,1,1,35,G191
8913,1680,1680,1600,3,1,21,G198
8914,1680,1680,1600,1,1,35,G213
8915,1680,1680,1600,1,1,35,G215
8916,1680,1680,1600,1,NA,16,G217
8917,1680,1680,1600,1,1,16,G224
8918,1680,1680,1600,1,NA,16,G229
8919,1680,1680,1600,2,2,16,G231
8920,1680,1680,1600,1,NA,16,G308
8921,1680,1680,1600,2,NA,16,G308
8922,1680,1680,1600,3,NA,16,G323
8923,1680,1680,1600,1,NA,16,G350
8924,1680,1680,1600,6,NA,16,G361
8925,1680,1680,1600,1,NA,39,G435
8926,1680,1680,1600,1,NA,39,G435
8927,1680,1680,1600,1,NA,35,G471
8928,1680,1680,1600,28,3,48,G561
8929,1681,1680,1600,1,0,38,SWI19
8930,1681,1680,1600,1,NA,41,SWE41
8931,1681,1680,1600,2,NA,35,G68
8932,1681,1680,1600,1,0,47,NE86
8933,1681,1680,1600,1,0,47,NE101
8934,1681,1680,1600,1,NA,35,G114
8935,1681,1680,1600,1,NA,35,G134
8936,1681,1680,1600,1,NA,25,UK136
8937,1681,1680,1600,1,NA,25,UK138
8938,1681,1680,1600,1,NA,35,G147
8939,1681,1680,1600,1,NA,35,G159
8940,1681,1680,1600,2,NA,35,G163
8941,1681,1680,1600,1,NA,35,G173
8942,1681,1680,1600,1,1,21,G198
8943,1681,1680,1600,1,1,16,G242
8944,1681,1680,1600,1,0,16,G285
8945,1681,1680,1600,12,0,16,G304
8946,1681,1680,1600,4,NA,16,G305
8947,1681,1680,1600,2,NA,16,G308
8948,1681,1680,1600,1,NA,16,G323
8949,1681,1680,1600,1,0,16,G323
8950,1681,1680,1600,1,NA,16,G326
8951,1681,1680,1600,1,0,16,G348
8952,1681,1680,1600,4,0,16,G350
8953,1681,1680,1600,2,0,16,G361
8954,1681,1680,1600,1,0,16,G366
8955,1681,1680,1600,1,NA,16,G369
8956,1681,1680,1600,1,1,35,G470
8957,1681,1680,1600,1,1,20,G494
8958,1682,1680,1600,1,0,35,G16
8959,1682,1680,1600,2,2,35,G18
8960,1682,1680,1600,1,NA,40,UK25
8961,1682,1680,1600,1,NA,41,SWE29
8962,1682,1680,1600,2,0,24,NE76
8963,1682,1680,1600,1,NA,40,UK83
8964,1682,1680,1600,1,NA,40,UK83
8965,1682,1680,1600,1,NA,40,UK95
8966,1682,1680,1600,1,0,47,NE99
8967,1682,1680,1600,1,NA,35,G134
8968,1682,1680,1600,1,0,25,UK158
8969,1682,1680,1600,3,NA,35,G196
8970,1682,1680,1600,1,NA,16,G242
8971,1682,1680,1600,1,0,16,G257
8972,1682,1680,1600,1,NA,16,G268
8973,1682,1680,1600,1,0,16,G289
8974,1682,1680,1600,2,1,16,G295
8975,1682,1680,1600,3,3,16,G304
8976,1682,1680,1600,3,1,16,G307
8977,1682,1680,1600,1,0,16,G323
8978,1682,1680,1600,1,0,16,G326
8979,1682,1680,1600,1,0,16,G339
8980,1682,1680,1600,1,0,16,G348
8981,1682,1680,1600,1,0,16,G361
8982,1682,1680,1600,1,NA,16,G366
8983,1682,1680,1600,1,NA,16,G394
8984,1682,1680,1600,5,2,20,G494
8985,1683,1680,1600,2,1,31,FR8
8986,1683,1680,1600,1,0,24,NE63
8987,1683,1680,1600,1,0,35,G69
8988,1683,1680,1600,9,2,35,G78
8989,1683,1680,1600,1,NA,40,UK83
8990,1683,1680,1600,4,NA,40,UK89
8991,1683,1680,1600,1,NA,35,G120
8992,1683,1680,1600,1,0,25,UK128
8993,1683,1680,1600,1,NA,25,UK128
8994,1683,1680,1600,1,0,25,UK136
8995,1683,1680,1600,1,0,25,UK136
8996,1683,1680,1600,1,0,25,UK136
8997,1683,1680,1600,1,0,25,UK136
8998,1683,1680,1600,1,NA,35,G145
8999,1683,1680,1600,1,0,25,UK155
9000,1683,1680,1600,1,0,25,UK158
9001,1683,1680,1600,1,0,25,UK158
9002,1683,1680,1600,1,0,25,UK158
9003,1683,1680,1600,1,0,25,UK158
9004,1683,1680,1600,1,0,25,UK158
9005,1683,1680,1600,1,0,25,UK158
9006,1683,1680,1600,1,0,25,UK158
9007,1683,1680,1600,1,0,25,UK158
9008,1683,1680,1600,1,0,21,G198
9009,1683,1680,1600,1,0,16,G289
9010,1683,1680,1600,5,0,16,G304
9011,1683,1680,1600,1,NA,16,G323
9012,1683,1680,1600,1,0,16,G366
9013,1684,1680,1600,1,0,31,FR8
9014,1684,1680,1600,1,1,37,B22
9015,1684,1680,1600,1,NA,40,UK25
9016,1684,1680,1600,1,NA,35,G26
9017,1684,1680,1600,1,0,24,NE60
9018,1684,1680,1600,1,NA,35,G74
9019,1684,1680,1600,1,1,19,FR75
9020,1684,1680,1600,1,0,47,NE115
9021,1684,1680,1600,5,NA,35,G124
9022,1684,1680,1600,1,NA,25,UK136
9023,1684,1680,1600,1,NA,25,UK136
9024,1684,1680,1600,1,NA,25,UK138
9025,1684,1680,1600,1,0,35,G146
9026,1684,1680,1600,4,4,35,G160
9027,1684,1680,1600,1,0,35,G162
9028,1684,1680,1600,1,1,35,G172
9029,1684,1680,1600,1,NA,35,G176
9030,1684,1680,1600,3,3,20,G494
9031,1684,1680,1600,1,0,20,G501
9032,1685,1680,1600,1,NA,40,UK25
9033,1685,1680,1600,1,NA,41,SWE40
9034,1685,1680,1600,1,NA,35,G74
9035,1685,1680,1600,14,NA,40,UK108
9036,1685,1680,1600,1,NA,45,UK108
9037,1685,1680,1600,5,NA,35,G124
9038,1685,1680,1600,1,NA,35,G166
9039,1685,1680,1600,1,1,35,G174
9040,1685,1680,1600,1,NA,35,G196
9041,1685,1680,1600,4,3,16,G224
9042,1685,1680,1600,5,5,16,G238
9043,1685,1680,1600,1,NA,16,G291
9044,1685,1680,1600,1,NA,16,G303
9045,1685,1680,1600,1,NA,16,G303
9046,1685,1680,1600,4,0,16,G304
9047,1685,1680,1600,1,0,16,G323
9048,1685,1680,1600,3,0,16,G326
9049,1685,1680,1600,2,NA,16,G349
9050,1685,1680,1600,1,NA,16,G361
9051,1685,1680,1600,1,NA,16,G366
9052,1685,1680,1600,2,NA,16,G368
9053,1685,1680,1600,2,2,20,G508
9054,1686,1680,1600,1,NA,41,SWE4
9055,1686,1680,1600,1,NA,41,SWE7
9056,1686,1680,1600,2,NA,40,UK15
9057,1686,1680,1600,1,NA,35,G60
9058,1686,1680,1600,1,NA,35,G71
9059,1686,1680,1600,1,NA,35,G78
9060,1686,1680,1600,1,1,35,G81
9061,1686,1680,1600,1,NA,40,UK89
9062,1686,1680,1600,1,0,47,NE91
9063,1686,1680,1600,1,NA,35,G120
9064,1686,1680,1600,1,NA,35,G173
9065,1686,1680,1600,4,4,16,G224
9066,1686,1680,1600,1,NA,16,G240
9067,1686,1680,1600,5,0,16,G242
9068,1686,1680,1600,2,2,16,G267
9069,1686,1680,1600,1,0,16,G285
9070,1686,1680,1600,1,NA,16,G303
9071,1686,1680,1600,1,0,16,G366
9072,1686,1680,1600,4,3,20,G494
9073,1687,1680,1600,1,NA,41,SWE3
9074,1687,1680,1600,1,NA,40,UK25
9075,1687,1680,1600,2,NA,40,UK28
9076,1687,1680,1600,1,NA,40,UK108
9077,1687,1680,1600,1,NA,40,UK112
9078,1687,1680,1600,1,NA,35,G139
9079,1687,1680,1600,1,NA,35,G179
9080,1687,1680,1600,1,0,16,G218
9081,1687,1680,1600,7,0,16,G226
9082,1687,1680,1600,1,0,16,G230
9083,1687,1680,1600,1,0,16,G242
9084,1687,1680,1600,1,0,16,G257
9085,1687,1680,1600,1,NA,16,G267
9086,1687,1680,1600,1,1,16,G269
9087,1687,1680,1600,1,NA,16,G279
9088,1687,1680,1600,3,0,16,G280
9089,1687,1680,1600,1,0,16,G304
9090,1687,1680,1600,1,1,16,G306
9091,1687,1680,1600,1,0,16,G323
9092,1687,1680,1600,1,NA,16,G326
9093,1687,1680,1600,2,NA,16,G326
9094,1687,1680,1600,1,NA,16,G329
9095,1687,1680,1600,1,0,16,G334
9096,1687,1680,1600,4,0,16,G339
9097,1687,1680,1600,2,0,16,G373
9098,1687,1680,1600,1,NA,39,G435
9099,1688,1680,1600,1,NA,41,SWE7
9100,1688,1680,1600,1,0,31,FR8
9101,1688,1680,1600,1,NA,35,G78
9102,1688,1680,1600,1,NA,35,G123
9103,1688,1680,1600,1,NA,35,G133
9104,1688,1680,1600,1,0,25,UK134
9105,1688,1680,1600,1,NA,35,G179
9106,1688,1680,1600,1,1,35,G194
9107,1688,1680,1600,7,0,16,G217
9108,1688,1680,1600,1,0,16,G217
9109,1688,1680,1600,2,0,16,G218
9110,1688,1680,1600,1,0,16,G257
9111,1688,1680,1600,1,NA,16,G290
9112,1688,1680,1600,1,0,16,G314
9113,1688,1680,1600,1,0,16,G334
9114,1688,1680,1600,1,0,16,G339
9115,1688,1680,1600,4,0,16,G348
9116,1688,1680,1600,1,0,16,G353
9117,1688,1680,1600,1,0,16,G361
9118,1688,1680,1600,2,0,16,G382
9119,1688,1680,1600,2,0,16,G405
9120,1688,1680,1600,7,0,20,G494
9121,1689,1680,1600,1,0,15,SWI4
9122,1689,1680,1600,1,NA,16,A4
9123,1689,1680,1600,2,NA,40,UK108
9124,1689,1680,1600,1,NA,25,UK152
9125,1689,1680,1600,2,NA,16,G224
9126,1689,1680,1600,2,NA,16,G238
9127,1689,1680,1600,4,NA,16,G238
9128,1689,1680,1600,19,NA,16,G328
9129,1689,1680,1600,3,1,16,G348
9130,1690,1690,1600,1,NA,41,SWE6
9131,1690,1690,1600,1,NA,41,SWE7
9132,1690,1690,1600,1,NA,41,SWE7
9133,1690,1690,1600,1,NA,41,SWE7
9134,1690,1690,1600,3,NA,40,UK89
9135,1690,1690,1600,1,0,35,G117
9136,1690,1690,1600,1,NA,35,G137
9137,1690,1690,1600,1,1,35,G206
9138,1690,1690,1600,1,1,16,G224
9139,1690,1690,1600,1,1,16,G238
9140,1690,1690,1600,1,NA,16,G238
9141,1690,1690,1600,1,NA,16,G278
9142,1690,1690,1600,3,1,16,G292
9143,1690,1690,1600,1,NA,16,G303
9144,1690,1690,1600,1,1,16,G303
9145,1690,1690,1600,14,0,16,G304
9146,1690,1690,1600,1,NA,16,G308
9147,1690,1690,1600,1,NA,16,G323
9148,1690,1690,1600,5,0,16,G323
9149,1690,1690,1600,14,14,16,G328
9150,1690,1690,1600,2,NA,16,G343
9151,1690,1690,1600,60,2,48,G561
9152,1691,1690,1600,1,NA,41,SWE7
9153,1691,1690,1600,1,NA,41,SWE7
9154,1691,1690,1600,6,3,19,FR77
9155,1691,1690,1600,1,0,25,UK128
9156,1691,1690,1600,1,NA,25,UK136
9157,1691,1690,1600,2,NA,16,G232
9158,1691,1690,1600,4,1,16,G247
9159,1691,1690,1600,2,NA,16,G247
9160,1691,1690,1600,2,NA,16,G313
9161,1691,1690,1600,1,0,16,G323
9162,1691,1690,1600,1,NA,16,G328
9163,1691,1690,1600,2,NA,16,G343
9164,1691,1690,1600,10,10,20,G494
9165,1692,1690,1600,1,NA,41,SWE6
9166,1692,1690,1600,1,NA,41,SWE40
9167,1692,1690,1600,1,NA,41,SWE40
9168,1692,1690,1600,1,NA,41,SWE40
9169,1692,1690,1600,1,NA,40,UK108
9170,1692,1690,1600,1,NA,35,G117
9171,1692,1690,1600,1,NA,25,UK128
9172,1692,1690,1600,1,NA,25,UK128
9173,1692,1690,1600,1,NA,25,UK128
9174,1692,1690,1600,1,0,25,UK136
9175,1692,1690,1600,4,NA,25,UK147
9176,1692,1690,1600,1,NA,35,G159
9177,1692,1690,1600,11,0,16,G226
9178,1692,1690,1600,12,1,16,G238
9179,1692,1690,1600,1,1,16,G247
9180,1692,1690,1600,5,0,16,G264
9181,1692,1690,1600,1,0,16,G290
9182,1692,1690,1600,2,NA,16,G308
9183,1692,1690,1600,8,8,16,G328
9184,1692,1690,1600,1,0,16,G334
9185,1692,1690,1600,1,NA,16,G343
9186,1692,1690,1600,4,0,16,G364
9187,1692,1690,1600,1,1,20,G506
9188,1692,1690,1600,1,0,20,G513
9189,1693,1690,1600,1,0,31,FR8
9190,1693,1690,1600,2,NA,40,UK25
9191,1693,1690,1600,1,NA,41,SWE26
9192,1693,1690,1600,1,NA,41,SWE34
9193,1693,1690,1600,1,NA,41,SWE40
9194,1693,1690,1600,1,NA,40,UK93
9195,1693,1690,1600,1,NA,35,G115
9196,1693,1690,1600,1,0,25,UK128
9197,1693,1690,1600,1,NA,35,G166
9198,1693,1690,1600,2,NA,16,G238
9199,1693,1690,1600,1,NA,16,G242
9200,1693,1690,1600,1,0,16,G257
9201,1693,1690,1600,2,NA,16,G291
9202,1693,1690,1600,1,NA,16,G308
9203,1693,1690,1600,1,NA,16,G394
9204,1693,1690,1600,2,NA,16,G330
9205,1694,1690,1600,1,NA,41,SWE20
9206,1694,1690,1600,1,NA,40,UK25
9207,1694,1690,1600,1,NA,41,SWE40
9208,1694,1690,1600,1,NA,40,UK53
9209,1694,1690,1600,1,NA,40,UK93
9210,1694,1690,1600,1,NA,35,G123
9211,1694,1690,1600,2,NA,35,G137
9212,1694,1690,1600,2,NA,35,G139
9213,1694,1690,1600,3,NA,35,G159
9214,1694,1690,1600,2,2,16,G224
9215,1694,1690,1600,1,0,16,G285
9216,1694,1690,1600,1,0,16,G289
9217,1694,1690,1600,2,0,16,G300
9218,1694,1690,1600,3,0,16,G304
9219,1694,1690,1600,5,5,16,G328
9220,1695,1690,1600,1,0,31,FR2
9221,1695,1690,1600,1,NA,41,SWE7
9222,1695,1690,1600,1,NA,41,SWE7
9223,1695,1690,1600,1,NA,40,UK15
9224,1695,1690,1600,1,NA,35,G32
9225,1695,1690,1600,1,0,47,NE37
9226,1695,1690,1600,1,NA,41,SWE40
9227,1695,1690,1600,1,NA,41,SWE40
9228,1695,1690,1600,1,NA,41,SWE40
9229,1695,1690,1600,1,NA,41,SWE40
9230,1695,1690,1600,1,NA,41,SWE40
9231,1695,1690,1600,1,NA,41,SWE40
9232,1695,1690,1600,3,3,15,SWI46
9233,1695,1690,1600,1,NA,35,G81
9234,1695,1690,1600,1,NA,35,G95
9235,1695,1690,1600,1,1,35,G135
9236,1695,1690,1600,2,NA,35,G137
9237,1695,1690,1600,1,NA,25,UK144
9238,1695,1690,1600,1,NA,25,UK144
9239,1695,1690,1600,3,NA,35,G147
9240,1695,1690,1600,1,0,21,G198
9241,1695,1690,1600,1,NA,35,G203
9242,1695,1690,1600,2,0,16,G221
9243,1695,1690,1600,2,NA,16,G224
9244,1695,1690,1600,1,NA,35,G225
9245,1695,1690,1600,1,0,16,G229
9246,1695,1690,1600,2,2,16,G238
9247,1695,1690,1600,1,NA,16,G277
9248,1695,1690,1600,1,0,16,G285
9249,1695,1690,1600,1,0,16,G289
9250,1695,1690,1600,2,0,16,G296
9251,1695,1690,1600,1,NA,16,G343
9252,1695,1690,1600,2,0,16,G361
9253,1695,1690,1600,1,0,16,G364
9254,1695,1690,1600,1,1,20,G506
9255,1696,1690,1600,1,NA,41,SWE1
9256,1696,1690,1600,1,NA,41,SWE7
9257,1696,1690,1600,1,NA,40,UK25
9258,1696,1690,1600,1,NA,41,SWE26
9259,1696,1690,1600,1,NA,41,SWE36
9260,1696,1690,1600,1,NA,41,SWE40
9261,1696,1690,1600,1,NA,41,SWE40
9262,1696,1690,1600,1,NA,41,SWE40
9263,1696,1690,1600,1,NA,41,SWE40
9264,1696,1690,1600,2,0,15,SWI46
9265,1696,1690,1600,3,NA,25,UK147
9266,1696,1690,1600,1,0,25,UK154
9267,1696,1690,1600,1,0,35,G157
9268,1696,1690,1600,1,NA,35,G164
9269,1696,1690,1600,1,NA,35,G179
9270,1696,1690,1600,1,0,16,G339
9271,1696,1690,1600,2,0,16,G348
9272,1696,1690,1600,1,0,16,G373
9273,1696,1690,1600,2,0,16,G405
9274,1696,1690,1600,5,1,20,G506
9275,1697,1690,1600,1,NA,41,SWE12
9276,1697,1690,1600,1,NA,41,SWE24
9277,1697,1690,1600,1,0,47,NE28
9278,1697,1690,1600,1,NA,35,G40
9279,1697,1690,1600,1,NA,41,SWE40
9280,1697,1690,1600,1,0,35,G74
9281,1697,1690,1600,1,NA,25,UK144
9282,1697,1690,1600,1,NA,25,UK144
9283,1697,1690,1600,1,NA,25,UK144
9284,1697,1690,1600,6,NA,25,UK147
9285,1697,1690,1600,3,NA,25,UK147
9286,1697,1690,1600,3,NA,25,UK147
9287,1697,1690,1600,3,NA,25,UK147
9288,1697,1690,1600,1,1,25,UK154
9289,1697,1690,1600,1,1,25,UK154
9290,1697,1690,1600,1,1,25,UK154
9291,1697,1690,1600,1,1,25,UK154
9292,1697,1690,1600,1,0,25,UK154
9293,1697,1690,1600,1,1,25,UK154
9294,1697,1690,1600,1,1,25,UK154
9295,1697,1690,1600,1,0,25,UK154
9296,1697,1690,1600,1,0,25,UK154
9297,1697,1690,1600,1,0,25,UK154
9298,1697,1690,1600,1,0,25,UK154
9299,1697,1690,1600,1,0,25,UK154
9300,1697,1690,1600,1,0,25,UK154
9301,1697,1690,1600,1,0,25,UK154
9302,1697,1690,1600,1,0,25,UK154
9303,1697,1690,1600,1,0,25,UK154
9304,1697,1690,1600,1,0,25,UK154
9305,1697,1690,1600,1,0,25,UK154
9306,1697,1690,1600,1,0,25,UK154
9307,1697,1690,1600,1,0,25,UK154
9308,1697,1690,1600,1,0,25,UK154
9309,1697,1690,1600,1,0,25,UK154
9310,1697,1690,1600,1,0,25,UK154
9311,1697,1690,1600,1,0,25,UK154
9312,1697,1690,1600,2,0,16,G218
9313,1697,1690,1600,2,NA,16,G301
9314,1697,1690,1600,3,1,16,G303
9315,1697,1690,1600,1,0,16,G350
9316,1697,1690,1600,1,1,16,G366
9317,1698,1690,1600,1,NA,41,SWE12
9318,1698,1690,1600,1,NA,41,SWE40
9319,1698,1690,1600,2,1,35,SWI73
9320,1698,1690,1600,1,NA,40,UK108
9321,1698,1690,1600,1,0,25,UK128
9322,1698,1690,1600,1,NA,25,UK128
9323,1698,1690,1600,1,1,25,UK128
9324,1698,1690,1600,1,NA,25,UK134
9325,1698,1690,1600,1,NA,35,G137
9326,1698,1690,1600,1,0,25,UK144
9327,1698,1690,1600,3,NA,25,UK147
9328,1698,1690,1600,3,NA,25,UK147
9329,1698,1690,1600,1,NA,25,UK154
9330,1698,1690,1600,1,NA,25,UK155
9331,1698,1690,1600,1,NA,25,UK155
9332,1698,1690,1600,1,NA,25,UK155
9333,1698,1690,1600,1,0,16,G218
9334,1698,1690,1600,3,NA,16,G221
9335,1698,1690,1600,4,3,16,G238
9336,1698,1690,1600,1,NA,16,G289
9337,1698,1690,1600,1,0,16,G348
9338,1698,1690,1600,4,0,20,G501
9339,1699,1690,1600,1,NA,35,G6
9340,1699,1690,1600,1,NA,41,SWE12
9341,1699,1690,1600,1,NA,41,SWE17
9342,1699,1690,1600,1,1,45,UK34
9343,1699,1690,1600,1,NA,41,SWE35
9344,1699,1690,1600,1,NA,41,SWE40
9345,1699,1690,1600,1,NA,19,UK114
9346,1699,1690,1600,1,0,25,UK128
9347,1699,1690,1600,1,0,25,UK138
9348,1699,1690,1600,1,0,25,UK144
9349,1699,1690,1600,1,0,25,UK144
9350,1699,1690,1600,1,0,25,UK144
9351,1699,1690,1600,1,0,25,UK144
9352,1699,1690,1600,1,0,25,UK144
9353,1699,1690,1600,1,0,25,UK144
9354,1699,1690,1600,1,0,25,UK144
9355,1699,1690,1600,1,0,25,UK144
9356,1699,1690,1600,1,0,25,UK144
9357,1699,1690,1600,1,0,25,UK144
9358,1699,1690,1600,1,0,25,UK144
9359,1699,1690,1600,1,0,25,UK144
9360,1699,1690,1600,1,0,25,UK144
9361,1699,1690,1600,1,0,25,UK144
9362,1699,1690,1600,3,NA,25,UK147
9363,1699,1690,1600,3,NA,25,UK147
9364,1699,1690,1600,1,0,25,UK147
9365,1699,1690,1600,1,0,25,UK147
9366,1699,1690,1600,1,0,25,UK154
9367,1699,1690,1600,1,0,25,UK154
9368,1699,1690,1600,1,0,25,UK154
9369,1699,1690,1600,1,0,25,UK154
9370,1699,1690,1600,1,0,25,UK154
9371,1699,1690,1600,1,0,25,UK154
9372,1699,1690,1600,1,0,25,UK154
9373,1699,1690,1600,1,0,25,UK154
9374,1699,1690,1600,1,0,25,UK154
9375,1699,1690,1600,1,0,25,UK160
9376,1699,1690,1600,1,0,25,UK160
9377,1699,1690,1600,1,0,25,UK160
9378,1699,1690,1600,1,0,25,UK160
9379,1699,1690,1600,1,0,25,UK160
9380,1699,1690,1600,1,0,25,UK160
9381,1699,1690,1600,1,0,25,UK160
9382,1699,1690,1600,1,0,25,UK160
9383,1699,1690,1600,1,0,25,UK160
9384,1699,1690,1600,1,0,25,UK160
9385,1699,1690,1600,1,0,25,UK160
9386,1699,1690,1600,1,0,25,UK160
9387,1699,1690,1600,2,1,16,G224
9388,1699,1690,1600,1,0,16,G242
9389,1699,1690,1600,1,NA,16,G268
9390,1699,1690,1600,1,NA,16,G277
9391,1699,1690,1600,1,NA,16,G279
9392,1699,1690,1600,5,2,16,G301
9393,1699,1690,1600,1,NA,16,G326
9394,1699,1690,1600,2,NA,16,G342
9395,1699,1690,1600,1,NA,16,G357
9396,1699,1690,1600,1,0,16,G373
9397,1699,1690,1600,1,NA,39,G435
