Juicio_ID,year,decade,century,tried,deaths,city,gadm.adm2,gadm.adm1,gadm.adm0,lon,lat,record.source
252,1433,1430,1400,1,0,Basel,Basel,Basel-Stadt,Switzerland,7.5975507,47.5674422,Kieckhefer (1976)
253,1433,1430,1400,1,0,Barcelona,Barcelona,Cataluna,Spain,2.1734035,41.3850639,Kieckhefer (1976)
254,1433,1430,1400,5,0,NA,NA,Lucerne,Switzerland,NA,NA,Kieckhefer (1976)
255,1433,1430,1400,2,0,NA,NA,Tirol,Austria,NA,NA,Kieckhefer (1976)
256,1434,1430,1400,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Kieckhefer (1976)
257,1434,1430,1400,1,0,Barcelona,Barcelona,Cataluna,Spain,2.1734035,41.3850639,Kieckhefer (1976)
258,1435,1430,1400,1,1,Straubing,Mittelfranken,Bayern,Germany,12.5802,48.8777,Behringer (1987)
259,1435,1430,1400,1,1,Straubing,Niederbayern,Bayern,Germany,12.5801538,48.8777333,Kieckhefer (1976)
260,1435,1430,1400,1,0,Durham,Durham,England,United Kingdom,-1.584852,54.77525,Kieckhefer (1976)
261,1435,1430,1400,1,0,Carcassonne,Aude,Languedoc-Roussillon,France,2.353663,43.212161,Kieckhefer (1976)
262,1435,1430,1400,1,0,Cologne,Koln,Nordrhein-Westfalen,Germany,6.9602786,50.937531,Kieckhefer (1976)
263,1436,1430,1400,2,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
264,1436,1430,1400,1,0,Poznan,Poznan City,Greater Poland,Poland,16.9251681,52.406374,Kieckhefer (1976)
265,1436,1430,1400,1,0,NA,NA,Tirol,Austria,NA,NA,Kieckhefer (1976)
266,1437,1430,1400,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
267,1437,1430,1400,1,0,Nice,Alpes-Maritimes,Provence-Alpes-Cote d'Azur,France,7.2619532,43.7101728,Carlson (2004)
268,1437,1430,1400,1,0,Autun,Saone-et-Loire,Bourgogne,France,4.301565,46.950914,Kieckhefer (1976)
269,1437,1430,1400,1,1,Macon,Saone-et-Loire,Bourgogne,France,4.828731,46.3068839,Kieckhefer (1976)
270,1437,1430,1400,1,1,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
271,1437,1430,1400,1,1,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
272,1437,1430,1400,1,1,Nice,Alpes-Maritimes,Provence-Alpes-Cote d'Azur,France,7.2619532,43.7101728,Kieckhefer (1976)
273,1438,1430,1400,1,1,Nevers,Nievre,Bourgogne,France,3.162845,46.990896,Carlson (2004)
274,1438,1430,1400,11,11,Chamonix,Haute-Savoie,Rhone-Alpes,France,6.869433,45.923697,Carlson (2004)
275,1438,1430,1400,1,NA,NA,NA,NA,France,NA,NA,Carlson (2004)
276,1438,1430,1400,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Kieckhefer (1976)
277,1438,1430,1400,2,2,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
278,1438,1430,1400,1,1,La Tour-du-Pin,Isere,Rhone-Alpes,France,5.445327,45.564026,Kieckhefer (1976)
279,1438,1430,1400,1,0,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
280,1438,1430,1400,1,0,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
281,1439,1430,1400,1,NA,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Kieckhefer (1976)
282,1439,1430,1400,1,1,NA,NA,Neuchatel,Switzerland,NA,NA,Kieckhefer (1976)
283,1439,1430,1400,1,0,Draguignan,Var,Provence-Alpes-Cote d'Azur,France,6.464993,43.537727,Kieckhefer (1976)
284,NA,1430,1400,2,0,NA,NA,Basel-Stadt,Switzerland,NA,NA,Bader (1945)
285,NA,1430,1400,17,4,NA,NA,Fribourg,Switzerland,NA,NA,Bader (1945)
286,NA,1430,1400,2,0,NA,NA,Lucerne,Switzerland,NA,NA,Bader (1945)
287,NA,1430,1400,7,0,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
288,NA,1430,1400,142,40,NA,NA,Valais,Switzerland,NA,NA,Bader (1945)
289,NA,1430,1400,1,0,NA,Nord,Nord-Pas-de-Calais,France,NA,NA,Muchembled (1978)
290,1440,1440,1400,2,NA,Winchester,Hampshire,England,United Kingdom,-1.310142,51.059771,Kieckhefer (1976)
291,1440,1440,1400,6,5,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
292,1440,1440,1400,1,1,Nantes,Loire-Atlantique,Pays de la Loire,France,-1.553621,47.218371,Kieckhefer (1976)
293,1440,1440,1400,1,0,NA,NA,NA,France,NA,NA,Kieckhefer (1976)
294,1441,1440,1400,1,NA,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
295,1441,1440,1400,1,NA,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
296,1441,1440,1400,3,2,London,London,England,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
297,1442,1440,1400,8,8,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
298,1442,1440,1400,1,1,NA,Isere,Rhone-Alpes,France,NA,NA,Kieckhefer (1976)
299,1444,1440,1400,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Kieckhefer (1976)
300,1444,1440,1400,1,0,London,London,England,United Kingdom,-0.1277583,51.5073509,Kieckhefer (1976)
301,1444,1440,1400,1,1,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
302,1444,1440,1400,2,2,Hamburg,Hamburg,Hamburg,Germany,9.9936818,53.5510846,Kieckhefer (1976)
303,1444,1440,1400,1,1,Lille,Nord,Nord-Pas-de-Calais,France,3.057256,50.62925,Kieckhefer (1976)
304,1444,1440,1400,2,NA,Utrecht,Utrecht,Utrecht,Netherlands,5.1214201,52.0907374,Kieckhefer (1976)
305,1444,1440,1400,1,NA,NA,NA,Valais,Switzerland,NA,NA,Kieckhefer (1976)
306,1445,1440,1400,2,2,Lindau,Mittelfranken,Bayern,Germany,9.67893,47.5798,Behringer (1987)
307,1445,1440,1400,1,1,Verdun,Meuse,Lorraine,France,5.3844231,49.1598764,Kieckhefer (1976)
308,1445,1440,1400,1,1,Perugia,Perugia,Umbria,Italy,12.3908279,43.1107168,Kieckhefer (1976)
309,1445,1440,1400,1,0,Utrecht,Utrecht,Utrecht,Netherlands,5.1214201,52.0907374,Kieckhefer (1976)
310,1446,1440,1400,3,3,NA,NA,NA,France,NA,NA,Carlson (2004)
311,1446,1440,1400,1,1,Heidelberg,Karlsruhe,Baden-Wurttemberg,Germany,8.6724335,49.3987524,Kieckhefer (1976)
312,1446,1440,1400,2,2,Berlin,Berlin,Berlin,Germany,13.404954,52.5200066,Kieckhefer (1976)
313,1446,1440,1400,2,0,Durham,Durham,England,United Kingdom,-1.584852,54.77525,Kieckhefer (1976)
314,1446,1440,1400,2,2,Douai,Nord,Nord-Pas-de-Calais,France,3.080602,50.367874,Kieckhefer (1976)
315,1446,1440,1400,1,0,Cologne,Koln,Nordrhein-Westfalen,Germany,6.9602786,50.937531,Kieckhefer (1976)
316,1446,1440,1400,1,1,Talloires,Haute-Savoie,Rhone-Alpes,France,6.2151189,45.839395,Kieckhefer (1976)
317,1446,1440,1400,1,0,Gouda,Gouda,Zuid-Holland,Netherlands,4.7104633,52.0115205,Kieckhefer (1976)
318,1446,1440,1400,2,2,Heidelberg,Karlsruhe,Baden-Wurttemberg,Germany,8.67243,49.3988,Midelfort (1972)
319,1447,1440,1400,1,0,Wadenhoe,Northamptonshire,England,United Kingdom,-0.514431,52.439983,Kieckhefer (1976)
320,1447,1440,1400,1,NA,Durham,Durham,England,United Kingdom,-1.584852,54.77525,Kieckhefer (1976)
321,1447,1440,1400,1,NA,Rouen,Seine-Maritime,Haute-Normandie,France,1.099971,49.443232,Kieckhefer (1976)
322,1447,1440,1400,1,1,Rouen,Seine-Maritime,Haute-Normandie,France,1.099971,49.443232,Kieckhefer (1976)
323,1447,1440,1400,1,NA,NA,NA,Valais,Switzerland,NA,NA,Kieckhefer (1976)
324,1447,1440,1400,1,0,Braunsberg,Braniewo,Warmian-Masurian,Poland,19.8200536,54.3797128,Kieckhefer (1976)
325,1448,1440,1400,2,0,NA,NA,Vaud,Switzerland,NA,NA,Bader (1945)
326,1448,1440,1400,1,1,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Kieckhefer (1976)
327,1448,1440,1400,3,NA,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Kieckhefer (1976)
328,1448,1440,1400,3,1,Gorze,Moselle,Lorraine,France,5.998718,49.053754,Kieckhefer (1976)
329,1448,1440,1400,1,1,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
330,1448,1440,1400,1,NA,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
331,1448,1440,1400,1,0,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
332,1448,1440,1400,1,NA,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
333,1448,1440,1400,1,0,The Hague,'s-Gravenhage,Zuid-Holland,Netherlands,NA,NA,Waardt (1991)
334,1448,1440,1400,1,0,Gouda,Gouda,Zuid-Holland,Netherlands,NA,NA,Waardt (1991)
335,1449,1440,1400,4,3,Stade,Luneburg,Niedersachsen,Germany,9.4709494,53.5928618,Kieckhefer (1976)
336,1449,1440,1400,1,NA,NA,Isere,Rhone-Alpes,France,NA,NA,Kieckhefer (1976)
337,1449,1440,1400,2,NA,Conthey,Conthey,Valais,Switzerland,7.3035589,46.2242699,Kieckhefer (1976)
338,1449,1440,1400,1,NA,NA,NA,Valais,Switzerland,NA,NA,Kieckhefer (1976)
339,1449,1440,1400,1,NA,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
340,NA,1440,1400,2,0,NA,NA,Basel-Stadt,Switzerland,NA,NA,Bader (1945)
341,NA,1440,1400,17,4,NA,NA,Fribourg,Switzerland,NA,NA,Bader (1945)
342,NA,1440,1400,2,0,NA,NA,Lucerne,Switzerland,NA,NA,Bader (1945)
343,NA,1440,1400,7,0,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
344,NA,1440,1400,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
345,NA,1440,1400,142,40,NA,NA,Valais,Switzerland,NA,NA,Bader (1945)
346,NA,1440,1400,1,0,NA,Nord,Nord-Pas-de-Calais,France,NA,NA,Muchembled (1978)
347,1450,1450,1400,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
348,1450,1450,1400,1,0,Reimerswaal,Reimerswaal,Zeeland,Netherlands,4.15445,51.41,Gijswijt-Hofstra (1991)
349,1450,1450,1400,1,NA,Ettenheim,Freiburg,Baden-Wurttemberg,Germany,7.8138072,48.2565786,Kieckhefer (1976)
350,1450,1450,1400,1,NA,Durham,Durham,England,United Kingdom,-1.584852,54.77525,Kieckhefer (1976)
351,1450,1450,1400,1,NA,NA,NA,England,United Kingdom,NA,NA,Kieckhefer (1976)
352,1450,1450,1400,1,NA,NA,NA,Lucerne,Switzerland,NA,NA,Kieckhefer (1976)
353,1450,1450,1400,1,NA,NA,NA,Lucerne,Switzerland,NA,NA,Kieckhefer (1976)
354,1450,1450,1400,1,1,Douai,Nord,Nord-Pas-de-Calais,France,3.080602,50.367874,Kieckhefer (1976)
355,1450,1450,1400,1,NA,NA,Savoie,Rhone-Alpes,France,NA,NA,Kieckhefer (1976)
356,1450,1450,1400,2,0,Brixen,Bolzano,Trentino-Alto Adige,Italy,11.657244,46.717705,Kieckhefer (1976)
357,1450,1450,1400,1,0,Reimerswaal,Reimerswaal,Zeeland,Netherlands,4.1544478,51.4100025,Kieckhefer (1976)
358,1450,1450,1400,1,0,NA,NA,NA,France,NA,NA,Kieckhefer (1976)
359,1450,1450,1400,1,NA,Ettenheim,Freiburg,Baden-Wurttemberg,Germany,7.81381,48.2566,Midelfort (1972)
360,1451,1450,1400,1,1,Strassburg,Bas-Rhin,Alsace,France,7.752111,48.573405,Kieckhefer (1976)
361,1451,1450,1400,1,NA,Basel,Basel,Basel-Stadt,Switzerland,7.5975507,47.5674422,Kieckhefer (1976)
362,1451,1450,1400,1,1,Basel,Basel,Basel-Stadt,Switzerland,7.5975507,47.5674422,Kieckhefer (1976)
363,1451,1450,1400,1,NA,Durham,Durham,England,United Kingdom,-1.584852,54.77525,Kieckhefer (1976)
364,1452,1450,1400,1,NA,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Kieckhefer (1976)
365,1452,1450,1400,1,NA,Chalon-sur-Saone,Saone-et-Loire,Bourgogne,France,4.853947,46.780764,Kieckhefer (1976)
366,1452,1450,1400,1,NA,Durham,Durham,England,United Kingdom,-1.584852,54.77525,Kieckhefer (1976)
367,1452,1450,1400,1,NA,Provins,Seine-et-Marne,Ile-de-France,France,3.299203,48.560149,Kieckhefer (1976)
368,1453,1450,1400,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
369,1453,1450,1400,11,7,Marmande,Lot-et-Garonne,Aquitaine,France,0.159869,44.500484,Kieckhefer (1976)
370,1453,1450,1400,3,1,Konstanz,Freiburg,Baden-Wurttemberg,Germany,9.1732384,47.6779496,Kieckhefer (1976)
371,1453,1450,1400,1,NA,Regensburg,Oberpfalz,Bayern,Germany,12.1016236,49.0134297,Kieckhefer (1976)
372,1453,1450,1400,1,NA,Evreux,Eure,Haute-Normandie,France,1.151361,49.0270129,Kieckhefer (1976)
373,1453,1450,1400,1,1,Carcassonne,Aude,Languedoc-Roussillon,France,2.353663,43.212161,Kieckhefer (1976)
374,1453,1450,1400,1,1,Busserach,Thierstein,Solothurn,Switzerland,7.54103,47.3927,Kieckhefer (1976)
375,1453,1450,1400,2,2,Konstanz,Freiburg,Baden-Wurttemberg,Germany,9.17324,47.6779,Midelfort (1972)
376,1454,1450,1400,2,1,NA,Uri,Uri,Switzerland,NA,NA,Bader (1945)
377,1454,1450,1400,2,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
378,1454,1450,1400,1,NA,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
379,1454,1450,1400,1,1,Ferrara,Ferrara,Emilia-Romagna,Italy,11.619787,44.8381237,Kieckhefer (1976)
380,1454,1450,1400,4,4,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
381,1454,1450,1400,1,1,NA,NA,Lucerne,Switzerland,NA,NA,Kieckhefer (1976)
382,1454,1450,1400,1,NA,NA,Solothurn,Solothurn,Switzerland,NA,NA,Kieckhefer (1976)
383,1455,1450,1400,1,1,NA,Locarno,Ticino,Switzerland,NA,NA,Bader (1945)
384,1455,1450,1400,1,NA,Edolo,Brescia,Lombardia,Italy,10.3298933,46.1804266,Kieckhefer (1976)
385,1455,1450,1400,2,NA,Douai,Nord,Nord-Pas-de-Calais,France,3.080602,50.367874,Kieckhefer (1976)
386,1455,1450,1400,2,2,Talloires,Haute-Savoie,Rhone-Alpes,France,6.2151189,45.839395,Kieckhefer (1976)
387,1455,1450,1400,1,1,Locarno,Locarno,Ticino,Switzerland,8.7889791,46.1679583,Kieckhefer (1976)
388,1455,1450,1400,2,NA,NA,NA,NA,France,NA,NA,Kieckhefer (1976)
389,1456,1450,1400,1,1,Vic,Barcelona,Cataluna,Spain,2.2544335,41.9304373,Kieckhefer (1976)
390,1456,1450,1400,1,NA,Como,Como,Lombardia,Italy,9.085176,45.80806,Kieckhefer (1976)
391,1456,1450,1400,1,NA,Metz,Moselle,Lorraine,France,6.175716,49.119309,Kieckhefer (1976)
392,1456,1450,1400,2,2,Breslau,Wroclaw,Lower Silesian,Poland,17.0385376,51.1078852,Kieckhefer (1976)
393,1456,1450,1400,1,NA,Cologne,Koln,Nordrhein-Westfalen,Germany,6.9602786,50.937531,Kieckhefer (1976)
394,1456,1450,1400,1,1,NA,NA,Valais,France,NA,NA,Kieckhefer (1976)
395,1456,1450,1400,1,0,Dordrecht,Dordrecht,Zuid-Holland,Netherlands,4.690093,51.813298,Kieckhefer (1976)
396,1456,1450,1400,1,1,NA,NA,NA,France,NA,NA,Kieckhefer (1976)
397,1457,1450,1400,1,NA,Hertford,Hertfordshire,England,United Kingdom,-0.081157,51.795756,Kieckhefer (1976)
398,1457,1450,1400,1,1,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
399,1457,1450,1400,1,1,Milan,Milano,Lombardia,Italy,9.1859243,45.4654219,Kieckhefer (1976)
400,1457,1450,1400,4,4,Metz,Moselle,Lorraine,France,6.175716,49.119309,Kieckhefer (1976)
401,1457,1450,1400,1,0,Breslau,Wroclaw,Lower Silesian,Poland,17.0385376,51.1078852,Kieckhefer (1976)
402,1457,1450,1400,1,NA,Douai,Nord,Nord-Pas-de-Calais,France,3.080602,50.367874,Kieckhefer (1976)
403,1457,1450,1400,1,1,Aubenas,Ardeche,Rhone-Alpes,France,4.389863,44.620909,Kieckhefer (1976)
404,1457,1450,1400,1,1,Aubenas,Ardeche,Rhone-Alpes,France,4.389863,44.620909,Kieckhefer (1976)
405,1457,1450,1400,32,NA,Faido,Leventina,Ticino,Switzerland,8.79848,46.47855,Kieckhefer (1976)
406,1457,1450,1400,1,0,NA,NA,NA,France,NA,NA,Kieckhefer (1976)
407,1458,1450,1400,1,1,Konstanz,Freiburg,Baden-Wurttemberg,Germany,9.1732384,47.6779496,Kieckhefer (1976)
408,1458,1450,1400,1,NA,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
409,1458,1450,1400,1,1,Hamburg,Hamburg,Hamburg,Germany,9.9936818,53.5510846,Kieckhefer (1976)
410,1458,1450,1400,2,1,Dillenburg,Giessen,Hessen,Germany,8.2807631,50.7452841,Kieckhefer (1976)
411,1458,1450,1400,3,3,Chamonix,Haute-Savoie,Rhone-Alpes,France,6.869433,45.923697,Kieckhefer (1976)
412,1458,1450,1400,1,1,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
413,1458,1450,1400,2,NA,NA,NA,NA,France,NA,NA,Kieckhefer (1976)
414,1458,1450,1400,1,NA,NA,NA,NA,France,NA,NA,Kieckhefer (1976)
415,1458,1450,1400,2,2,Konstanz,Freiburg,Baden-Wurttemberg,Germany,9.17324,47.6779,Midelfort (1972)
416,1459,1450,1400,1,1,NA,Uri,Uri,Switzerland,NA,NA,Bader (1945)
417,1459,1450,1400,1,0,NA,Isere,Rhone-Alpes,France,NA,NA,Carlson (2004)
418,1459,1450,1400,34,12,NA,Pas-de-Calais,Nord-Pas-de-Calais,France,NA,NA,Kieckhefer (1976)
419,1459,1450,1400,1,NA,Pecquencourt,Nord,Nord-Pas-de-Calais,France,3.212056,50.375524,Kieckhefer (1976)
420,1459,1450,1400,4,NA,Avalon,Isere,Rhone-Alpes,France,3.907399,47.488173,Kieckhefer (1976)
421,1459,1450,1400,1,1,Chamonix,Haute-Savoie,Rhone-Alpes,France,6.869433,45.923697,Kieckhefer (1976)
422,1459,1450,1400,1,NA,NA,NA,Valais,Switzerland,NA,NA,Kieckhefer (1976)
423,1459,1450,1400,1,NA,NA,NA,Valais,Switzerland,NA,NA,Kieckhefer (1976)
424,1459,1450,1400,1,NA,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
425,1459,1450,1400,1,NA,Nivelles,Brabant Wallon,Wallonie,Belgium,4.32851,50.59787,Kieckhefer (1976)
426,1459,1450,1400,1,1,Bruges,West-Vlaanderen,Vlaanderen,Belgium,NA,NA,Monballyu (2002)
427,NA,1450,1400,1,1,NA,NA,Basel-Stadt,Switzerland,NA,NA,Bader (1945)
428,NA,1450,1400,1,1,NA,NA,Bern,Switzerland,NA,NA,Bader (1945)
429,NA,1450,1400,11,4,NA,NA,Fribourg,Switzerland,NA,NA,Bader (1945)
430,NA,1450,1400,21,1,NA,NA,Lucerne,Switzerland,NA,NA,Bader (1945)
431,NA,1450,1400,7,0,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
432,NA,1450,1400,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
433,NA,1450,1400,5,2,NA,NA,Thurgau,Switzerland,NA,NA,Bader (1945)
434,NA,1450,1400,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
435,NA,1450,1400,1,0,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
436,NA,1450,1400,2,0,NA,Nord,Nord-Pas-de-Calais,France,NA,NA,Muchembled (1978)
437,1460,1460,1400,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
438,1460,1460,1400,1,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
439,1460,1460,1400,1,1,Cambrai,Nord,Nord-Pas-de-Calais,France,3.236633,50.173538,Carlson (2004)
440,1460,1460,1400,1,1,NA,NA,Lucerne,Switzerland,NA,NA,Kieckhefer (1976)
441,1460,1460,1400,1,NA,Lille,Nord,Nord-Pas-de-Calais,France,3.057256,50.62925,Kieckhefer (1976)
442,1460,1460,1400,1,1,Soissons,Aisne,Picardie,France,3.32342,49.376636,Kieckhefer (1976)
443,1460,1460,1400,1,NA,Soissons,Aisne,Picardie,France,3.32342,49.376636,Kieckhefer (1976)
444,1460,1460,1400,1,1,Soissons,Aisne,Picardie,France,3.32342,49.376636,Kieckhefer (1976)
445,1460,1460,1400,1,NA,Lyon,Rhone,Rhone-Alpes,France,4.835659,45.764043,Kieckhefer (1976)
446,1461,1460,1400,1,0,Putten,Putten,Gelderland,Netherlands,5.6053727,52.258676,Kieckhefer (1976)
447,1461,1460,1400,1,1,Willisau,Willisau,Lucerne,Switzerland,7.9924888,47.1211763,Kieckhefer (1976)
448,1461,1460,1400,1,1,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
449,1461,1460,1400,1,NA,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
450,1462,1460,1400,2,2,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Kieckhefer (1976)
451,1462,1460,1400,8,8,Chamonix,Haute-Savoie,Rhone-Alpes,France,6.869433,45.923697,Kieckhefer (1976)
452,1462,1460,1400,1,1,NA,NA,Valais,Switzerland,NA,NA,Kieckhefer (1976)
453,1462,1460,1400,1,NA,NA,NA,Zurich,Switzerland,NA,NA,Kieckhefer (1976)
454,1462,1460,1400,1,0,NA,NA,Zurich,Switzerland,NA,NA,Kieckhefer (1976)
455,1463,1460,1400,1,NA,NA,NA,Lucerne,Switzerland,NA,NA,Kieckhefer (1976)
456,1463,1460,1400,1,NA,NA,NA,Lucerne,Switzerland,NA,NA,Kieckhefer (1976)
457,1464,1460,1400,3,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Kieckhefer (1976)
458,1464,1460,1400,1,1,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
459,1465,1460,1400,2,NA,NA,Norfolk,England,United Kingdom,NA,NA,Kieckhefer (1976)
460,1465,1460,1400,1,NA,NA,NA,Lucerne,Switzerland,NA,NA,Kieckhefer (1976)
461,1465,1460,1400,1,0,NA,NA,NA,France,NA,NA,Kieckhefer (1976)
462,1466,1460,1400,2,0,Aschau,Mittelfranken,Bayern,Germany,12.3225,47.7771,Behringer (1987)
463,1466,1460,1400,1,NA,Biel,Biel,Bern,Switzerland,7.2437727,47.1401866,Kieckhefer (1976)
464,1466,1460,1400,1,0,Ely,Cambridgeshire,England,United Kingdom,0.262363,52.399539,Kieckhefer (1976)
465,1466,1460,1400,1,1,Douai,Nord,Nord-Pas-de-Calais,France,3.080602,50.367874,Kieckhefer (1976)
466,1466,1460,1400,1,NA,Siegen,Arnsberg,Nordrhein-Westfalen,Germany,8.0209591,50.8838492,Kieckhefer (1976)
467,1466,1460,1400,1,NA,NA,Solothurn,Solothurn,Switzerland,NA,NA,Kieckhefer (1976)
468,1466,1460,1400,1,NA,NA,Perugia,Umbria,Italy,NA,NA,Kieckhefer (1976)
469,1467,1460,1400,1,1,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
470,1467,1460,1400,1,1,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Kieckhefer (1976)
471,1467,1460,1400,1,NA,Biel,Biel,Bern,Switzerland,7.2437727,47.1401866,Kieckhefer (1976)
472,1467,1460,1400,1,NA,Rome,Roma,Lazio,Italy,12.4963655,41.9027835,Kieckhefer (1976)
473,1467,1460,1400,1,0,Brescia,Brescia,Lombardia,Italy,10.2118019,45.5415526,Kieckhefer (1976)
474,1467,1460,1400,1,NA,NA,NA,NA,Netherlands,NA,NA,Kieckhefer (1976)
475,1468,1460,1400,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Kieckhefer (1976)
476,1468,1460,1400,1,NA,Bologna,Bologna,Emilia-Romagna,Italy,11.3426163,44.494887,Kieckhefer (1976)
477,1468,1460,1400,2,0,Breslau,Wroclaw,Lower Silesian,Poland,17.0385376,51.1078852,Kieckhefer (1976)
478,1468,1460,1400,1,NA,Bruges,West-Vlaanderen,Wallonie,Belgium,3.2246995,51.209348,Kieckhefer (1976)
479,1468,1460,1400,1,NA,NA,NA,NA,Netherlands,NA,NA,Kieckhefer (1976)
480,1468,1460,1400,1,1,Bruges,West-Vlaanderen,Vlaanderen,Belgium,NA,NA,Monballyu (2002)
481,1468,1460,1400,1,1,Bruges,West-Vlaanderen,Vlaanderen,Belgium,NA,NA,Monballyu (2002)
482,1468,1460,1400,1,1,Diksmuide,West-Vlaanderen,Vlaanderen,Belgium,NA,NA,Monballyu (2002)
483,1468,1460,1400,1,1,Diksmuide,West-Vlaanderen,Vlaanderen,Belgium,NA,NA,Monballyu (2002)
484,1468,1460,1400,1,1,Bruges,West-Vlaanderen,Vlaanderen,Belgium,NA,NA,Monballyu (2002)
485,1468,1460,1400,1,1,Bruges,West-Vlaanderen,Vlaanderen,Belgium,3.2247,51.2094,Vanysacker (1988)
486,1468,1460,1400,1,1,Bruges,West-Vlaanderen,Vlaanderen,Belgium,3.2247,51.2094,Vanysacker (1988)
487,1468,1460,1400,1,1,Bruges,West-Vlaanderen,Vlaanderen,Belgium,3.2247,51.2094,Vanysacker (1988)
488,1469,1460,1400,1,NA,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
489,1469,1460,1400,1,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
490,1469,1460,1400,1,NA,Augsburg,Schwaben,Bayern,Germany,10.89779,48.3705449,Kieckhefer (1976)
491,1469,1460,1400,1,NA,NA,NA,Lucerne,Switzerland,NA,NA,Kieckhefer (1976)
492,1469,1460,1400,1,NA,Lausanne,Lausanne,Vaud,Switzerland,6.6335971,46.5199617,Kieckhefer (1976)
493,NA,1460,1400,1,1,NA,NA,Basel-Stadt,Switzerland,NA,NA,Bader (1945)
